account_id,plan_tier,industry,seats,contract_value_monthly,tenure_days,risk_score,risk_tier,top_risk_drivers,recommended_action,days_since_last_login,login_momentum_7_30,support_ticket_trend_14_60,latest_nps,as_of_date
ACC-00300,Starter,FinTech,7,602.31,142,0.001,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9419152276295134,0.999999000001,5.0,2026-06-28
ACC-00804,Scale,Manufacturing,9,2344.42,142,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.7012987012987014,0.0,3.0,2026-06-22
ACC-01126,Scale,EdTech,10,1454.62,107,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.5384615384615383,0.0,4.0,2026-06-22
ACC-00242,Scale,Retail,8,1462.88,198,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2094653812445222,0.0,4.0,2026-06-26
ACC-00445,Starter,EdTech,7,408.62,191,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.088992974238876,0.2499999375000156,4.0,2026-06-24
ACC-00182,Scale,EdTech,16,3390.92,156,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9433962264150944,0.0,8.0,2026-06-27
ACC-00313,Starter,Healthcare,8,782.84,184,0.001,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.6408544726301735,0.0,5.0,2026-06-23
ACC-00478,Enterprise,EdTech,28,7339.59,142,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0560123329907505,0.0,4.0,2026-06-26
ACC-01165,Starter,Retail,3,178.43,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,0.6696428571428572,0.0,9.0,2026-06-28
ACC-00085,Scale,Logistics,10,2514.83,135,0.001,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.757142857142857,0.0,1.0,2026-06-28
ACC-01004,Starter,Manufacturing,9,880.1,114,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0827067669172932,0.499999750000125,4.0,2026-06-27
ACC-00987,Starter,Retail,4,417.88,198,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9243697478991596,0.0,6.0,2026-06-24
ACC-00625,Starter,Logistics,2,92.89,107,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.7410714285714286,0.499999750000125,3.0,2026-06-23
ACC-00109,Enterprise,Healthcare,50,12740.56,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9890109890109892,0.0,8.0,2026-06-24
ACC-00294,Enterprise,EdTech,18,3942.52,198,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0973084886128364,0.199999960000008,6.0,2026-06-23
ACC-00327,Starter,Professional Services,14,978.81,212,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8251996450754215,0.0,7.0,2026-06-23
ACC-00297,Starter,Manufacturing,1,67.8,135,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0714285714285714,0.0,9.0,2026-06-24
ACC-00813,Starter,FinTech,5,175.27,58,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,0.7714285714285715,0.0,,2026-06-28
ACC-01138,Scale,Professional Services,63,7967.95,212,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.134969325153374,0.499999750000125,10.0,2026-06-25
ACC-01063,Starter,Retail,4,225.16,163,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.25,0.0,8.0,2026-06-27
ACC-00626,Growth,Media,12,1512.94,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9105180533751964,0.0,9.0,2026-06-23
ACC-00668,Growth,FinTech,1,134.72,114,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,4.0,1.25,0.999999000001,10.0,2026-06-28
ACC-00149,Growth,Media,8,728.58,163,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.094224924012158,0.0,,2026-06-27
ACC-00476,Scale,Logistics,14,2879.5,149,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2017374517374515,0.0,3.0,2026-06-28
ACC-00493,Scale,Retail,10,1072.04,163,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0275689223057642,0.0,3.0,2026-06-25
ACC-00633,Starter,Media,9,798.01,51,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.949529512403764,0.0,9.0,2026-06-23
ACC-00295,Scale,Retail,5,904.65,142,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.992063492063492,0.0,9.0,2026-06-27
ACC-00269,Enterprise,Healthcare,12,2716.93,205,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1180124223602486,0.0,8.0,2026-06-24
ACC-00496,Growth,Retail,11,1245.85,177,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.378225298930145,0.0,3.0,2026-06-28
ACC-00939,Starter,EdTech,2,235.61,226,0.001,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8571428571428571,0.0,2.0,2026-06-22
ACC-00343,Enterprise,Retail,6,1728.9,212,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.7714285714285715,0.0,10.0,2026-06-25
ACC-00901,Scale,Professional Services,11,1628.48,170,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8912768647281922,0.0,10.0,2026-06-23
ACC-00805,Starter,Manufacturing,1,69.62,121,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,0.6428571428571429,0.0,,2026-06-28
ACC-00937,Starter,Healthcare,3,333.79,177,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9821428571428572,0.0,10.0,2026-06-22
ACC-00286,Scale,Media,11,1135.0,114,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.1764705882352942,0.0,4.0,2026-06-28
ACC-00880,Scale,Manufacturing,7,716.15,184,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1408016443987663,0.2499999375000156,9.0,2026-06-28
ACC-00050,Starter,Retail,4,157.26,121,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,0.7142857142857143,0.0,4.0,2026-06-27
ACC-01014,Scale,FinTech,13,1753.07,177,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9375,0.0,9.0,2026-06-25
ACC-00348,Growth,EdTech,9,1172.84,135,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1925465838509317,0.0,10.0,2026-06-24
ACC-00086,Starter,Retail,3,266.23,212,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.031746031746032,0.0,4.0,2026-06-26
ACC-00782,Scale,Manufacturing,13,2540.56,128,0.001,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,1.056751467710372,0.0,1.0,2026-06-28
ACC-01064,Starter,Retail,3,220.01,156,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.051212938005391,0.0,9.0,2026-06-25
ACC-01013,Growth,EdTech,4,236.92,135,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.098901098901099,0.499999750000125,10.0,2026-06-24
ACC-01056,Starter,Media,1,74.71,184,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,3.0,0.9183673469387754,0.0,7.0,2026-06-26
ACC-01174,Starter,Manufacturing,2,122.17,163,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9523809523809524,0.499999750000125,7.0,2026-06-23
ACC-00651,Growth,Manufacturing,6,359.86,163,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9586466165413532,0.0,4.0,2026-06-26
ACC-00700,Starter,Healthcare,5,416.55,177,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8571428571428572,0.0,4.0,2026-06-26
ACC-00030,Growth,Professional Services,1,176.57,93,0.001,Low,Very narrow feature adoption (avg 2.0 features/day),Offer a tailored onboarding refresh or feature-adoption session.,3.0,1.4285714285714284,0.499999750000125,9.0,2026-06-25
ACC-00334,Growth,Healthcare,5,680.38,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,1.458966565349544,0.499999750000125,10.0,2026-06-28
ACC-01156,Enterprise,FinTech,14,1997.65,226,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0614152202937248,0.999999000001,4.0,2026-06-27
ACC-00988,Growth,Media,16,2880.26,219,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9357454772301934,0.0,9.0,2026-06-25
ACC-00121,Starter,Media,1,74.02,212,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8866995073891625,0.0,6.0,2026-06-22
ACC-00495,Growth,FinTech,4,302.44,184,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.935960591133005,0.999999000001,10.0,2026-06-23
ACC-01066,Growth,FinTech,5,885.53,142,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9473684210526316,0.0,,2026-06-27
ACC-00201,Growth,Healthcare,27,4815.58,191,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.095505617977528,0.0,9.0,2026-06-27
ACC-00989,Growth,Media,16,1666.53,51,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.1447184737087015,0.0,3.0,2026-06-24
ACC-00491,Growth,FinTech,1,114.8,142,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,0.7563025210084033,0.2499999375000156,9.0,2026-06-27
ACC-01071,Growth,EdTech,3,150.98,205,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1513859275053306,0.999999000001,7.0,2026-06-23
ACC-00517,Growth,Logistics,6,813.19,191,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0424710424710424,0.0,7.0,2026-06-26
ACC-00790,Scale,Retail,5,964.65,121,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.5789473684210529,0.0,3.0,2026-06-23
ACC-00237,Growth,EdTech,37,3390.67,135,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1048411048411049,0.0,8.0,2026-06-27
ACC-00910,Growth,Logistics,8,1271.04,184,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.099476439790576,0.0,10.0,2026-06-22
ACC-00931,Scale,Logistics,1,199.07,128,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,4.0,1.0714285714285714,0.0,6.0,2026-06-22
ACC-00646,Growth,Manufacturing,1,74.9,107,0.001,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.7142857142857142,0.0,1.0,2026-06-24
ACC-00505,Growth,Media,29,1646.47,212,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0480349344978166,0.0,4.0,2026-06-26
ACC-00709,Scale,EdTech,9,1274.75,128,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,1.2698412698412698,0.0,3.0,2026-06-28
ACC-00104,Growth,Professional Services,4,344.19,37,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2605042016806722,0.0,6.0,2026-06-24
ACC-00536,Enterprise,Manufacturing,19,6463.05,170,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1648351648351647,0.0,10.0,2026-06-28
ACC-00737,Growth,EdTech,9,1240.22,163,0.001,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.920245398773006,0.0,2.0,2026-06-25
ACC-01190,Growth,FinTech,15,1450.98,212,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.7327905255366395,0.0,10.0,2026-06-24
ACC-00321,Growth,EdTech,3,144.55,114,0.001,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9642857142857144,0.0,5.0,2026-06-22
ACC-00040,Growth,Healthcare,9,753.85,121,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.090909090909091,0.0,10.0,2026-06-26
ACC-01134,Starter,Manufacturing,1,107.87,51,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,1.2244897959183672,0.999999000001,10.0,2026-06-24
ACC-00749,Enterprise,Professional Services,20,2972.37,191,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9551020408163264,0.6666664444445185,7.0,2026-06-27
ACC-00570,Growth,Retail,10,591.16,191,0.001,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9661436829066886,0.999999000001,5.0,2026-06-24
ACC-00032,Growth,Manufacturing,7,1257.8,205,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.267605633802817,0.0,10.0,2026-06-28
ACC-00266,Growth,Media,10,1037.44,198,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.207576953433307,0.6666664444445185,3.0,2026-06-28
ACC-00843,Starter,Professional Services,3,225.46,163,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8823529411764706,0.0,6.0,2026-06-22
ACC-00803,Scale,Logistics,4,610.59,128,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2605042016806722,0.0,10.0,2026-06-23
ACC-00208,Enterprise,Manufacturing,11,4973.1,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2707641196013288,0.0,10.0,2026-06-26
ACC-00430,Growth,Media,7,1199.97,142,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1568799298860648,0.499999750000125,10.0,2026-06-28
ACC-00514,Growth,Professional Services,1,107.43,212,0.001,Low,Login frequency down 46% vs their own 30-day average | Low NPS/survey response (3/10),Check in with an async usage summary or a light-touch 'how's it going' email.,4.0,0.5357142857142857,0.0,3.0,2026-06-28
ACC-00102,Starter,Manufacturing,3,179.31,198,0.001,Low,Low NPS/survey response (0/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0714285714285716,0.999999000001,0.0,2026-06-25
ACC-00007,Starter,Professional Services,11,409.26,128,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.4285714285714286,0.3333332222222592,4.0,2026-06-27
ACC-00168,Scale,EdTech,18,4130.38,219,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.974025974025974,0.0,7.0,2026-06-28
ACC-00649,Growth,Professional Services,3,413.8,233,0.001,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8294930875576035,0.0,2.0,2026-06-24
ACC-00669,Starter,FinTech,2,184.58,191,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,0.8823529411764706,0.0,10.0,2026-06-28
ACC-01103,Enterprise,Logistics,13,3697.41,212,0.001,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,1.064039408866995,0.3333332222222592,2.0,2026-06-28
ACC-00025,Starter,EdTech,3,316.65,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,1.1688311688311688,0.0,10.0,2026-06-28
ACC-00553,Starter,Retail,1,68.11,121,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,0.7453416149068323,0.0,4.0,2026-06-23
ACC-00534,Starter,Professional Services,4,296.14,156,0.001,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9473684210526316,0.0,2.0,2026-06-26
ACC-01085,Starter,Logistics,14,1030.02,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9952606635071092,0.0,9.0,2026-06-22
ACC-00056,Enterprise,Media,17,2575.3,170,0.001,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.4095870906502137,0.3333332222222592,5.0,2026-06-25
ACC-01151,Enterprise,EdTech,8,2578.94,212,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2310030395136775,0.0,6.0,2026-06-23
ACC-00432,Scale,Professional Services,7,1360.4,233,0.001,Low,Low NPS/survey response (0/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.440281030444965,0.3333332222222592,0.0,2026-06-27
ACC-00064,Starter,FinTech,4,138.43,121,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9642857142857144,0.0,8.0,2026-06-22
ACC-00142,Scale,EdTech,9,2546.92,128,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.033740129217516,0.0,,2026-06-23
ACC-00888,Enterprise,Retail,14,5309.53,219,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.030741410488246,0.0,10.0,2026-06-25
ACC-00708,Starter,Logistics,3,109.71,44,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0714285714285714,0.0,7.0,2026-06-27
ACC-00561,Growth,FinTech,11,1731.28,156,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.3941480206540449,0.0,8.0,2026-06-22
ACC-00747,Starter,Manufacturing,1,55.77,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9523809523809524,0.999999000001,10.0,2026-06-25
ACC-00259,Growth,EdTech,6,954.7,191,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.1741682974559688,0.3333332222222592,6.0,2026-06-23
ACC-01007,Growth,Logistics,12,2095.57,142,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.177753544165758,0.0,3.0,2026-06-25
ACC-00160,Scale,Logistics,10,2779.76,205,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8333333333333334,0.0,6.0,2026-06-25
ACC-00641,Growth,Professional Services,8,621.62,156,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8534322820037106,0.0,4.0,2026-06-22
ACC-00838,Starter,Manufacturing,3,235.58,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.4610389610389611,0.499999750000125,9.0,2026-06-24
ACC-00535,Growth,Manufacturing,12,2103.29,177,0.001,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9691313711414212,0.0,2.0,2026-06-25
ACC-00948,Starter,Professional Services,2,128.4,51,0.001,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.4285714285714286,0.0,5.0,2026-06-22
ACC-00241,Starter,Logistics,1,44.19,233,0.001,Low,Login frequency down 44% vs their own 30-day average | Low NPS/survey response (4/10),Check in with an async usage summary or a light-touch 'how's it going' email.,1.0,0.5590062111801242,0.0,4.0,2026-06-23
ACC-00222,Scale,Logistics,3,620.27,191,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1278195488721805,0.0,9.0,2026-06-26
ACC-00672,Growth,Retail,3,364.02,191,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.7417582417582418,0.0,10.0,2026-06-26
ACC-00331,Scale,Retail,20,5041.92,170,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1221647433346598,0.0,10.0,2026-06-27
ACC-00565,Growth,Professional Services,10,1568.52,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.203852327447833,0.0,10.0,2026-06-24
ACC-00585,Starter,Professional Services,2,216.53,198,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,0.9795918367346936,0.499999750000125,4.0,2026-06-27
ACC-00537,Scale,Healthcare,7,1288.46,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.7919254658385092,0.0,8.0,2026-06-26
ACC-00275,Starter,Professional Services,3,107.81,30,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8705357142857143,0.999999000001,,2026-06-23
ACC-00923,Scale,Professional Services,14,2642.15,51,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2098427887901573,0.0,,2026-06-27
ACC-00412,Starter,FinTech,3,142.35,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,1.098901098901099,0.0,9.0,2026-06-28
ACC-01089,Starter,Logistics,2,215.6,212,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,1.098901098901099,0.0,3.0,2026-06-27
ACC-00176,Growth,Retail,12,1521.29,163,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.3392857142857144,0.3333332222222592,10.0,2026-06-23
ACC-01043,Growth,Professional Services,2,114.03,149,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8571428571428571,0.0,3.0,2026-06-26
ACC-00107,Starter,Manufacturing,1,82.42,128,0.001,Low,Login frequency down 42% vs their own 30-day average,Check in with an async usage summary or a light-touch 'how's it going' email.,0.0,0.5844155844155844,0.0,9.0,2026-06-24
ACC-00464,Starter,Media,2,63.21,205,0.001,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.3392857142857144,0.0,2.0,2026-06-26
ACC-00147,Growth,Retail,5,475.22,212,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0814419225634178,0.0,4.0,2026-06-24
ACC-01017,Growth,FinTech,2,127.85,121,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2244897959183674,0.0,8.0,2026-06-24
ACC-00997,Growth,EdTech,13,2476.28,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9786276715410576,0.999999000001,10.0,2026-06-22
ACC-01078,Starter,Manufacturing,5,171.4,198,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9642857142857144,0.0,3.0,2026-06-25
ACC-00482,Scale,Professional Services,9,2326.06,170,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0770381451009725,0.0,4.0,2026-06-25
ACC-00644,Starter,Professional Services,7,720.71,163,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9054325955734406,0.0,3.0,2026-06-23
ACC-00458,Scale,Healthcare,10,1788.61,128,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2511091393078972,0.0,8.0,2026-06-22
ACC-00914,Starter,FinTech,2,188.08,184,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1278195488721805,0.0,10.0,2026-06-22
ACC-00513,Starter,Manufacturing,3,257.2,233,0.001,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2467532467532467,0.0,1.0,2026-06-25
ACC-00900,Starter,Professional Services,3,150.84,205,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0714285714285714,0.0,8.0,2026-06-22
ACC-00062,Starter,EdTech,1,100.37,156,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.3186813186813189,0.999999000001,9.0,2026-06-26
ACC-01114,Scale,EdTech,9,1080.74,156,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2129380053908356,0.0,10.0,2026-06-23
